x,u,rho
0.61,0.9642823048892264,1.5001672137743414
0.6125,0.979089751445309,1.501060032136892
0.615,0.9940915043116861,1.5019523201101272
0.6175,1.0092888527854356,1.5028440214264056
0.62,1.024683049482947,1.5037350794272883
0.6225,1.0402753084121314,1.5046254370615686
0.625,1.0560668030010554,1.5055150368833798
0.6275,1.072058664083156,1.5064038210503923
0.63,1.0882519778392739,1.507291731322098
0.6325,1.1046477836968018,1.5081787090581913
0.635,1.121247072186324,1.5090646952170514
0.6375,1.1380507827561868,1.5099496303543283
0.64,1.15505980154554,1.5108334546216406
0.6425,1.1722749591164476,1.5117161077653898
0.645,1.1896970281457682,1.5125975291256948
0.6475,1.2073267210775875,1.513477657635456
0.65,1.225164687737078,1.5143564318195508
0.6525,1.2432115129067611,1.5152337897941668
0.655,1.261467713866235,1.5161096692662825
0.6575,1.2799337378965472,1.516984007533296
0.66,1.2986099597504868,1.5178567414828115
0.6625,1.3174966790901814,1.5187278075925879
0.665,1.336594117893499,1.519597141930658
0.6675,1.3559024178308636,1.520464680155621
0.67,1.3754216376142214,1.5213303575171186
0.6725,1.3951517503200013,1.5221941088564985
0.675,1.4150926406880497,1.5230558686076718
0.6775,1.435244102398638,1.5239155707981753
0.68,1.4556058353297743,1.5247731490504373
0.6825,1.4761774427971777,1.5256285365832607
0.685,1.4969584287794127,1.5264816662135303
0.6875,1.5179481951308127,1.5273324703581421
0.69,1.5391460387849598,1.5281808810361759
0.6925,1.5605511489516286,1.5290268298713021
0.695,1.5821626043102424,1.5298702480944446
0.6975,1.6039793702030294,1.530711066546696
0.7,1.6260002958312145,1.5315492156824966
0.7025,1.6482241114577214,1.5323846255730835
0.705,1.6706494256200055,1.5332172259102175
0.7075,1.6932747223567783,1.534046946010192
0.71,1.7160983584525424,1.5348737148181357
0.7125,1.7391185607039747,1.5356974609126086
0.715,1.762333423212362,1.536518112510507
0.7175,1.7857409047064183,1.5373355974722756
0.72,1.8093388258999614,1.5381498433074416
0.7225,1.8331248668890543,1.538960777180469
0.725,1.8570965645933633,1.539768325916947
0.7275,1.8812513102466053,1.5405724160101149
0.73,1.9055863469410856,1.5413729736277297
0.7325,1.9300987672314618,1.5421699246192855
0.735,1.9547855108029732,1.5429631945235867
0.7375,1.9796433622094995,1.5437527085766847
0.74,2.0046689486869194,1.5445383917201811
0.7425,2.029858738047336,1.5453201686099045
0.745,2.055209036659844,1.5460979636249652
0.7475,2.0807159875235803,1.5468717008771942
0.75,2.10637556843891,1.5476413042209698
0.7525,2.13218359028264,1.548406697263438
0.755,2.158135695393244,1.5491678033751302
0.7575,2.184227356072108,1.5499245457009816
0.76,2.210453873206878,1.5506768471717587
0.7625,2.236810375022996,1.5514246305158912
0.765,2.2632918159695525,1.5521678182717205
